datetime,humidity,temperature,pm_2_5_lag_1,pm_2_5_lag_3,pm_2_5_lag_6,pm_2_5_lag_24,hour,dayofweek,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,sin_4,cos_4
2025-02-11 20:00:00,41.37264171416667,34.77612173791667,7.828056788444519,8.015509262084962,7.573432831764221,9.852459016,20,1,0.6801727377709194,0.7330518718298263,0.9972037971811801,0.07473009358642439,0.7818314824680299,-0.6234898018587335,0.14904226617617472,-0.9888308262251285
2025-02-11 21:00:00,41.37264171416667,34.77612173791667,8.085128140449523,7.37095929145813,7.958103036880493,9.852459016,21,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-02-11 22:00:00,41.37264171416667,34.77612173791667,7.323995714187622,7.828056788444519,7.573986506462097,9.852459016,22,1,0.7330518718298262,0.6801727377709195,0.9972037971811801,-0.07473009358642405,0.6234898018587336,-0.7818314824680297,-0.14904226617617403,-0.9888308262251286
2025-02-11 23:00:00,41.37264171416667,34.77612173791667,7.252153105735779,8.085128140449523,8.015509262084962,9.852459016,23,1,0.7579717231454529,0.6522874112781212,0.9888308262251285,-0.1490422661761743,0.5320320765153367,-0.8467241992282841,-0.29475517441090393,-0.9555728057861408
2025-02-12 00:00:00,41.37264171416667,34.77612173791667,7.370386619567871,7.323995714187622,7.37095929145813,9.997434072494507,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-02-12 01:00:00,41.37264171416667,34.77612173791667,7.84567964553833,7.252153105735779,7.828056788444519,9.25507255077362,1,2,0.037391194276325625,0.9993007047883985,0.07473009358642425,0.9972037971811801,0.11196447610330786,0.9937122098932426,0.14904226617617444,0.9888308262251285
2025-02-12 02:00:00,41.37264171416667,34.77612173791667,8.15991473197937,7.370386619567871,8.085128140449523,8.965721006393432,2,2,0.07473009358642425,0.9972037971811801,0.14904226617617444,0.9888308262251285,0.2225209339563144,0.9749279121818236,0.2947551744109042,0.9555728057861407
2025-02-12 03:00:00,41.37264171416667,34.77612173791667,7.674598269462585,7.84567964553833,7.323995714187622,9.013109707832337,3,2,0.11196447610330786,0.9937122098932426,0.2225209339563144,0.9749279121818236,0.3302790619551671,0.9438833303083676,0.4338837391175581,0.9009688679024191
2025-02-12 04:00:00,41.37264171416667,34.77612173791667,8.11605423927307,8.15991473197937,7.252153105735779,8.682685689926148,4,2,0.14904226617617444,0.9888308262251285,0.2947551744109042,0.9555728057861407,0.4338837391175581,0.9009688679024191,0.5633200580636221,0.8262387743159949
2025-02-12 05:00:00,41.37264171416667,34.77612173791667,8.00201376438141,7.674598269462585,7.370386619567871,8.538592581748963,5,2,0.18591160716291458,0.9825664732332883,0.365341024366395,0.9308737486442042,0.5320320765153366,0.8467241992282842,0.6801727377709194,0.7330518718298263
2025-02-12 06:00:00,41.37264171416667,34.77612173791667,7.229609642028809,8.11605423927307,7.84567964553833,8.544243612289428,6,2,0.2225209339563144,0.9749279121818236,0.4338837391175581,0.9009688679024191,0.6234898018587335,0.7818314824680298,0.7818314824680298,0.6234898018587336
2025-02-12 07:00:00,41.37264171416667,34.77612173791667,7.993543701171875,8.00201376438141,8.15991473197937,8.034193272590636,7,2,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2025-02-12 08:00:00,41.37264171416667,34.77612173791667,6.77170608997345,7.229609642028809,7.674598269462585,7.3934614992141725,8,2,0.2947551744109042,0.9555728057861407,0.5633200580636221,0.8262387743159949,0.7818314824680298,0.6234898018587336,0.9308737486442042,0.365341024366395
2025-02-12 09:00:00,41.37264171416667,34.77612173791667,6.937759032249451,7.993543701171875,8.11605423927307,7.158312400579453,9,2,0.3302790619551671,0.9438833303083676,0.6234898018587335,0.7818314824680298,0.8467241992282841,0.5320320765153366,0.9749279121818236,0.22252093395631445
2025-02-12 10:00:00,41.37264171416667,34.77612173791667,7.62118408203125,6.77170608997345,8.00201376438141,7.449768590927124,10,2,0.365341024366395,0.9308737486442042,0.6801727377709194,0.7330518718298263,0.9009688679024191,0.4338837391175582,0.9972037971811801,0.07473009358642439
2025-02-12 11:00:00,41.37264171416667,34.77612173791667,7.375180492401123,6.937759032249451,7.229609642028809,8.043137214183808,11,2,0.3998920243197409,0.9165622558699762,0.7330518718298262,0.6801727377709195,0.9438833303083676,0.33027906195516715,0.9972037971811801,-0.07473009358642405
2025-02-12 12:00:00,41.37264171416667,34.77612173791667,7.1735020446777344,7.62118408203125,7.993543701171875,7.368605585098266,12,2,0.4338837391175581,0.9009688679024191,0.7818314824680298,0.6234898018587336,0.9749279121818236,0.22252093395631445,0.9749279121818236,-0.22252093395631434
2025-02-12 13:00:00,41.37264171416667,34.77612173791667,7.013509259223938,7.375180492401123,6.77170608997345,7.964307594299316,13,2,0.467268628273062,0.8841153935046098,0.8262387743159949,0.563320058063622,0.9937122098932426,0.11196447610330791,0.9308737486442042,-0.3653410243663951
2025-02-12 14:00:00,41.37264171416667,34.77612173791667,7.286338717937469,7.1735020446777344,6.937759032249451,7.573432831764221,14,2,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2025-02-12 15:00:00,41.37264171416667,34.77612173791667,6.208844497203827,7.013509259223938,7.62118408203125,7.958103036880493,15,2,0.5320320765153366,0.8467241992282842,0.9009688679024191,0.4338837391175582,0.9937122098932426,-0.1119644761033078,0.7818314824680299,-0.6234898018587335
2025-02-12 16:00:00,41.37264171416667,34.77612173791667,6.693670315742493,7.286338717937469,7.375180492401123,7.573986506462097,16,2,0.5633200580636221,0.8262387743159949,0.9308737486442042,0.365341024366395,0.9749279121818236,-0.22252093395631434,0.6801727377709194,-0.7330518718298263
2025-02-12 17:00:00,41.37264171416667,34.77612173791667,7.106222896575928,6.208844497203827,7.1735020446777344,8.015509262084962,17,2,0.5938201855735017,0.8045977797666682,0.9555728057861408,0.2947551744109041,0.9438833303083676,-0.330279061955167,0.5633200580636218,-0.826238774315995
2025-02-12 18:00:00,41.37264171416667,34.77612173791667,7.646410348415375,6.693670315742493,7.013509259223938,7.37095929145813,18,2,0.6234898018587335,0.7818314824680298,0.9749279121818236,0.22252093395631445,0.9009688679024191,-0.43388373911755806,0.43388373911755823,-0.900968867902419
2025-02-12 19:00:00,41.37264171416667,34.77612173791667,7.231979832649231,7.106222896575928,7.286338717937469,7.828056788444519,19,2,0.6522874112781211,0.757971723145453,0.9888308262251285,0.14904226617617464,0.8467241992282842,-0.5320320765153365,0.2947551744109046,-0.9555728057861406
2025-02-12 20:00:00,41.37264171416667,34.77612173791667,6.1927660989761355,7.646410348415375,6.208844497203827,8.085128140449523,20,2,0.6801727377709194,0.7330518718298263,0.9972037971811801,0.07473009358642439,0.7818314824680299,-0.6234898018587335,0.14904226617617472,-0.9888308262251285
2025-02-12 21:00:00,41.37264171416667,34.77612173791667,6.1513106155395505,7.231979832649231,6.693670315742493,7.323995714187622,21,2,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-02-12 22:00:00,41.37264171416667,34.77612173791667,6.951592509746551,6.1927660989761355,7.106222896575928,7.252153105735779,22,2,0.7330518718298262,0.6801727377709195,0.9972037971811801,-0.07473009358642405,0.6234898018587336,-0.7818314824680297,-0.14904226617617403,-0.9888308262251286
2025-02-12 23:00:00,41.37264171416667,34.77612173791667,7.301214933395386,6.1513106155395505,7.646410348415375,7.370386619567871,23,2,0.7579717231454529,0.6522874112781212,0.9888308262251285,-0.1490422661761743,0.5320320765153367,-0.8467241992282841,-0.29475517441090393,-0.9555728057861408
2025-02-13 00:00:00,41.37264171416667,34.77612173791667,6.858770399093628,6.951592509746551,7.231979832649231,7.84567964553833,0,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-02-13 01:00:00,41.37264171416667,34.77612173791667,7.477604579925537,7.301214933395386,6.1927660989761355,8.15991473197937,1,3,0.037391194276325625,0.9993007047883985,0.07473009358642425,0.9972037971811801,0.11196447610330786,0.9937122098932426,0.14904226617617444,0.9888308262251285
2025-02-13 02:00:00,41.37264171416667,34.77612173791667,7.642309358119965,6.858770399093628,6.1513106155395505,7.674598269462585,2,3,0.07473009358642425,0.9972037971811801,0.14904226617617444,0.9888308262251285,0.2225209339563144,0.9749279121818236,0.2947551744109042,0.9555728057861407
2025-02-13 03:00:00,41.37264171416667,34.77612173791667,7.427068765163422,7.477604579925537,6.951592509746551,8.11605423927307,3,3,0.11196447610330786,0.9937122098932426,0.2225209339563144,0.9749279121818236,0.3302790619551671,0.9438833303083676,0.4338837391175581,0.9009688679024191
2025-02-13 04:00:00,41.37264171416667,34.77612173791667,7.300239198207855,7.642309358119965,7.301214933395386,8.00201376438141,4,3,0.14904226617617444,0.9888308262251285,0.2947551744109042,0.9555728057861407,0.4338837391175581,0.9009688679024191,0.5633200580636221,0.8262387743159949
2025-02-13 05:00:00,41.37264171416667,34.77612173791667,6.698536179065704,7.427068765163422,6.858770399093628,7.229609642028809,5,3,0.18591160716291458,0.9825664732332883,0.365341024366395,0.9308737486442042,0.5320320765153366,0.8467241992282842,0.6801727377709194,0.7330518718298263
2025-02-13 06:00:00,41.37264171416667,34.77612173791667,7.063460764884948,7.300239198207855,7.477604579925537,7.993543701171875,6,3,0.2225209339563144,0.9749279121818236,0.4338837391175581,0.9009688679024191,0.6234898018587335,0.7818314824680298,0.7818314824680298,0.6234898018587336
2025-02-13 07:00:00,41.37264171416667,34.77612173791667,7.853339464664459,6.698536179065704,7.642309358119965,6.77170608997345,7,3,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2025-02-13 08:00:00,41.37264171416667,34.77612173791667,8.266787147521972,7.063460764884948,7.427068765163422,6.937759032249451,8,3,0.2947551744109042,0.9555728057861407,0.5633200580636221,0.8262387743159949,0.7818314824680298,0.6234898018587336,0.9308737486442042,0.365341024366395
2025-02-13 09:00:00,41.37264171416667,34.77612173791667,8.021946005821228,7.853339464664459,7.300239198207855,7.62118408203125,9,3,0.3302790619551671,0.9438833303083676,0.6234898018587335,0.7818314824680298,0.8467241992282841,0.5320320765153366,0.9749279121818236,0.22252093395631445
2025-02-13 10:00:00,41.37264171416667,34.77612173791667,7.266131024360657,8.266787147521972,6.698536179065704,7.375180492401123,10,3,0.365341024366395,0.9308737486442042,0.6801727377709194,0.7330518718298263,0.9009688679024191,0.4338837391175582,0.9972037971811801,0.07473009358642439
2025-02-13 11:00:00,41.37264171416667,34.77612173791667,6.267881059646607,8.021946005821228,7.063460764884948,7.1735020446777344,11,3,0.3998920243197409,0.9165622558699762,0.7330518718298262,0.6801727377709195,0.9438833303083676,0.33027906195516715,0.9972037971811801,-0.07473009358642405
2025-02-13 12:00:00,41.37264171416667,34.77612173791667,6.1036260080337525,7.266131024360657,7.853339464664459,7.013509259223938,12,3,0.4338837391175581,0.9009688679024191,0.7818314824680298,0.6234898018587336,0.9749279121818236,0.22252093395631445,0.9749279121818236,-0.22252093395631434
2025-02-13 13:00:00,41.37264171416667,34.77612173791667,6.92529849767685,6.267881059646607,8.266787147521972,7.286338717937469,13,3,0.467268628273062,0.8841153935046098,0.8262387743159949,0.563320058063622,0.9937122098932426,0.11196447610330791,0.9308737486442042,-0.3653410243663951
2025-02-13 14:00:00,41.37264171416667,34.77612173791667,7.522087807655335,6.1036260080337525,8.021946005821228,6.208844497203827,14,3,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2025-02-13 15:00:00,41.37264171416667,34.77612173791667,7.3822018432617185,6.92529849767685,7.266131024360657,6.693670315742493,15,3,0.5320320765153366,0.8467241992282842,0.9009688679024191,0.4338837391175582,0.9937122098932426,-0.1119644761033078,0.7818314824680299,-0.6234898018587335
2025-02-13 16:00:00,41.37264171416667,34.77612173791667,6.9446245741844175,7.522087807655335,6.267881059646607,7.106222896575928,16,3,0.5633200580636221,0.8262387743159949,0.9308737486442042,0.365341024366395,0.9749279121818236,-0.22252093395631434,0.6801727377709194,-0.7330518718298263
2025-02-13 17:00:00,41.37264171416667,34.77612173791667,7.537584176063538,7.3822018432617185,6.1036260080337525,7.646410348415375,17,3,0.5938201855735017,0.8045977797666682,0.9555728057861408,0.2947551744109041,0.9438833303083676,-0.330279061955167,0.5633200580636218,-0.826238774315995
2025-02-13 18:00:00,41.37264171416667,34.77612173791667,7.493218803405762,6.9446245741844175,6.92529849767685,7.231979832649231,18,3,0.6234898018587335,0.7818314824680298,0.9749279121818236,0.22252093395631445,0.9009688679024191,-0.43388373911755806,0.43388373911755823,-0.900968867902419
2025-02-13 19:00:00,41.37264171416667,34.77612173791667,7.558393783569336,7.537584176063538,7.522087807655335,6.1927660989761355,19,3,0.6522874112781211,0.757971723145453,0.9888308262251285,0.14904226617617464,0.8467241992282842,-0.5320320765153365,0.2947551744109046,-0.9555728057861406
2025-02-13 20:00:00,41.37264171416667,34.77612173791667,7.1619079351425174,7.493218803405762,7.3822018432617185,6.1513106155395505,20,3,0.6801727377709194,0.7330518718298263,0.9972037971811801,0.07473009358642439,0.7818314824680299,-0.6234898018587335,0.14904226617617472,-0.9888308262251285
2025-02-13 21:00:00,41.37264171416667,34.77612173791667,7.287797060012817,7.558393783569336,6.9446245741844175,6.951592509746551,21,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-02-13 22:00:00,41.37264171416667,34.77612173791667,6.622726149559021,7.1619079351425174,7.537584176063538,7.301214933395386,22,3,0.7330518718298262,0.6801727377709195,0.9972037971811801,-0.07473009358642405,0.6234898018587336,-0.7818314824680297,-0.14904226617617403,-0.9888308262251286
2025-02-13 23:00:00,41.37264171416667,34.77612173791667,6.918890759944916,7.287797060012817,7.493218803405762,6.858770399093628,23,3,0.7579717231454529,0.6522874112781212,0.9888308262251285,-0.1490422661761743,0.5320320765153367,-0.8467241992282841,-0.29475517441090393,-0.9555728057861408
2025-02-14 00:00:00,41.37264171416667,34.77612173791667,7.8663646340370175,6.622726149559021,7.558393783569336,7.477604579925537,0,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-02-14 01:00:00,41.37264171416667,34.77612173791667,7.784340999126434,6.918890759944916,7.1619079351425174,7.642309358119965,1,4,0.037391194276325625,0.9993007047883985,0.07473009358642425,0.9972037971811801,0.11196447610330786,0.9937122098932426,0.14904226617617444,0.9888308262251285
2025-02-14 02:00:00,41.37264171416667,34.77612173791667,7.405496907234192,7.8663646340370175,7.287797060012817,7.427068765163422,2,4,0.07473009358642425,0.9972037971811801,0.14904226617617444,0.9888308262251285,0.2225209339563144,0.9749279121818236,0.2947551744109042,0.9555728057861407
2025-02-14 03:00:00,41.37264171416667,34.77612173791667,7.041948187351227,7.784340999126434,6.622726149559021,7.300239198207855,3,4,0.11196447610330786,0.9937122098932426,0.2225209339563144,0.9749279121818236,0.3302790619551671,0.9438833303083676,0.4338837391175581,0.9009688679024191
2025-02-14 04:00:00,41.37264171416667,34.77612173791667,7.05298909664154,7.405496907234192,6.918890759944916,6.698536179065704,4,4,0.14904226617617444,0.9888308262251285,0.2947551744109042,0.9555728057861407,0.4338837391175581,0.9009688679024191,0.5633200580636221,0.8262387743159949
2025-02-14 05:00:00,41.37264171416667,34.77612173791667,7.261466960906983,7.041948187351227,7.8663646340370175,7.063460764884948,5,4,0.18591160716291458,0.9825664732332883,0.365341024366395,0.9308737486442042,0.5320320765153366,0.8467241992282842,0.6801727377709194,0.7330518718298263
2025-02-14 06:00:00,41.37264171416667,34.77612173791667,6.399903583526611,7.05298909664154,7.784340999126434,7.853339464664459,6,4,0.2225209339563144,0.9749279121818236,0.4338837391175581,0.9009688679024191,0.6234898018587335,0.7818314824680298,0.7818314824680298,0.6234898018587336
2025-02-14 07:00:00,41.37264171416667,34.77612173791667,6.293475832939148,7.261466960906983,7.405496907234192,8.266787147521972,7,4,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2025-02-14 08:00:00,41.37264171416667,34.77612173791667,5.85417207479477,6.399903583526611,7.041948187351227,8.021946005821228,8,4,0.2947551744109042,0.9555728057861407,0.5633200580636221,0.8262387743159949,0.7818314824680298,0.6234898018587336,0.9308737486442042,0.365341024366395
2025-02-14 09:00:00,41.37264171416667,34.77612173791667,7.1836265325546265,6.293475832939148,7.05298909664154,7.266131024360657,9,4,0.3302790619551671,0.9438833303083676,0.6234898018587335,0.7818314824680298,0.8467241992282841,0.5320320765153366,0.9749279121818236,0.22252093395631445
2025-02-14 10:00:00,41.37264171416667,34.77612173791667,6.874349479675293,5.85417207479477,7.261466960906983,6.267881059646607,10,4,0.365341024366395,0.9308737486442042,0.6801727377709194,0.7330518718298263,0.9009688679024191,0.4338837391175582,0.9972037971811801,0.07473009358642439
2025-02-14 11:00:00,41.37264171416667,34.77612173791667,8.490440983772277,7.1836265325546265,6.399903583526611,6.1036260080337525,11,4,0.3998920243197409,0.9165622558699762,0.7330518718298262,0.6801727377709195,0.9438833303083676,0.33027906195516715,0.9972037971811801,-0.07473009358642405
2025-02-14 12:00:00,41.37264171416667,34.77612173791667,7.904747705459595,6.874349479675293,6.293475832939148,6.92529849767685,12,4,0.4338837391175581,0.9009688679024191,0.7818314824680298,0.6234898018587336,0.9749279121818236,0.22252093395631445,0.9749279121818236,-0.22252093395631434
2025-02-14 13:00:00,41.37264171416667,34.77612173791667,7.821844239234924,8.490440983772277,5.85417207479477,7.522087807655335,13,4,0.467268628273062,0.8841153935046098,0.8262387743159949,0.563320058063622,0.9937122098932426,0.11196447610330791,0.9308737486442042,-0.3653410243663951
2025-02-14 14:00:00,41.37264171416667,34.77612173791667,7.780431332588196,7.904747705459595,7.1836265325546265,7.3822018432617185,14,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2025-02-14 15:00:00,41.37264171416667,34.77612173791667,7.140434341430664,7.821844239234924,6.874349479675293,6.9446245741844175,15,4,0.5320320765153366,0.8467241992282842,0.9009688679024191,0.4338837391175582,0.9937122098932426,-0.1119644761033078,0.7818314824680299,-0.6234898018587335
2025-02-14 16:00:00,41.37264171416667,34.77612173791667,6.5953082180023195,7.780431332588196,8.490440983772277,7.537584176063538,16,4,0.5633200580636221,0.8262387743159949,0.9308737486442042,0.365341024366395,0.9749279121818236,-0.22252093395631434,0.6801727377709194,-0.7330518718298263
2025-02-14 17:00:00,41.37264171416667,34.77612173791667,6.984333891868591,7.140434341430664,7.904747705459595,7.493218803405762,17,4,0.5938201855735017,0.8045977797666682,0.9555728057861408,0.2947551744109041,0.9438833303083676,-0.330279061955167,0.5633200580636218,-0.826238774315995
2025-02-14 18:00:00,41.37264171416667,34.77612173791667,7.306319689750671,6.5953082180023195,7.821844239234924,7.558393783569336,18,4,0.6234898018587335,0.7818314824680298,0.9749279121818236,0.22252093395631445,0.9009688679024191,-0.43388373911755806,0.43388373911755823,-0.900968867902419
2025-02-14 19:00:00,41.37264171416667,34.77612173791667,6.518094491958618,6.984333891868591,7.780431332588196,7.1619079351425174,19,4,0.6522874112781211,0.757971723145453,0.9888308262251285,0.14904226617617464,0.8467241992282842,-0.5320320765153365,0.2947551744109046,-0.9555728057861406
2025-02-14 20:00:00,41.37264171416667,34.77612173791667,7.072078824043274,7.306319689750671,7.140434341430664,7.287797060012817,20,4,0.6801727377709194,0.7330518718298263,0.9972037971811801,0.07473009358642439,0.7818314824680299,-0.6234898018587335,0.14904226617617472,-0.9888308262251285
2025-02-14 21:00:00,41.37264171416667,34.77612173791667,6.990407319068908,6.518094491958618,6.5953082180023195,6.622726149559021,21,4,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-02-14 22:00:00,41.37264171416667,34.77612173791667,7.808476939201355,7.072078824043274,6.984333891868591,6.918890759944916,22,4,0.7330518718298262,0.6801727377709195,0.9972037971811801,-0.07473009358642405,0.6234898018587336,-0.7818314824680297,-0.14904226617617403,-0.9888308262251286
2025-02-14 23:00:00,41.37264171416667,34.77612173791667,7.9181570720672605,6.990407319068908,7.306319689750671,7.8663646340370175,23,4,0.7579717231454529,0.6522874112781212,0.9888308262251285,-0.1490422661761743,0.5320320765153367,-0.8467241992282841,-0.29475517441090393,-0.9555728057861408
2025-02-15 00:00:00,41.37264171416667,34.77612173791667,6.744267299175262,7.808476939201355,6.518094491958618,7.784340999126434,0,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-02-15 01:00:00,41.37264171416667,34.77612173791667,7.197269971370697,7.9181570720672605,7.072078824043274,7.405496907234192,1,5,0.037391194276325625,0.9993007047883985,0.07473009358642425,0.9972037971811801,0.11196447610330786,0.9937122098932426,0.14904226617617444,0.9888308262251285
2025-02-15 02:00:00,41.37264171416667,34.77612173791667,6.611527581214904,6.744267299175262,6.990407319068908,7.041948187351227,2,5,0.07473009358642425,0.9972037971811801,0.14904226617617444,0.9888308262251285,0.2225209339563144,0.9749279121818236,0.2947551744109042,0.9555728057861407
2025-02-15 03:00:00,41.37264171416667,34.77612173791667,6.932306151390076,7.197269971370697,7.808476939201355,7.05298909664154,3,5,0.11196447610330786,0.9937122098932426,0.2225209339563144,0.9749279121818236,0.3302790619551671,0.9438833303083676,0.4338837391175581,0.9009688679024191
2025-02-15 04:00:00,41.37264171416667,34.77612173791667,8.082732968330383,6.611527581214904,7.9181570720672605,7.261466960906983,4,5,0.14904226617617444,0.9888308262251285,0.2947551744109042,0.9555728057861407,0.4338837391175581,0.9009688679024191,0.5633200580636221,0.8262387743159949
