datetime,humidity_lag_1,humidity_lag_3,humidity_lag_6,humidity_lag_24,hour,dayofweek
2025-02-13 09:00:00,48.110790672302244,46.41604961395264,50.49512706756592,48.228550567626954,9,3
2025-02-13 10:00:00,49.15504241943359,47.25879383087158,46.06286106109619,50.711449699401854,10,3
2025-02-13 11:00:00,46.85589511871338,48.110790672302244,45.96312557220459,50.588168678283694,11,3
2025-02-13 12:00:00,51.99352039337158,49.15504241943359,46.41604961395264,51.818333282470704,12,3
2025-02-13 13:00:00,48.83057537078857,46.85589511871338,47.25879383087158,51.50352996826172,13,3
2025-02-13 14:00:00,47.84558395385742,51.99352039337158,48.110790672302244,46.961152992248536,14,3
2025-02-13 15:00:00,48.9430387878418,48.83057537078857,49.15504241943359,45.51212142944336,15,3
2025-02-13 16:00:00,49.86910190582275,47.84558395385742,46.85589511871338,46.92462158203125,16,3
2025-02-13 17:00:00,50.795864486694335,48.9430387878418,51.99352039337158,48.93507038116455,17,3
2025-02-13 18:00:00,52.406900825500486,49.86910190582275,48.83057537078857,52.6203796005249,18,3
2025-02-13 19:00:00,50.31195930480957,50.795864486694335,47.84558395385742,51.05327827453613,19,3
2025-02-13 20:00:00,52.66009605407715,52.406900825500486,48.9430387878418,51.49764015197754,20,3
2025-02-13 21:00:00,54.69329708099365,50.31195930480957,49.86910190582275,47.92869750976563,21,3
2025-02-13 22:00:00,55.45152397155762,52.66009605407715,50.795864486694335,48.65278411865234,22,3
2025-02-13 23:00:00,53.43237518310547,54.69329708099365,52.406900825500486,48.85372146606446,23,3
2025-02-14 00:00:00,51.852960357666014,55.45152397155762,50.31195930480957,49.73520950317383,0,4
2025-02-14 01:00:00,48.543396186828616,53.43237518310547,52.66009605407715,53.819570770263674,1,4
2025-02-14 02:00:00,52.67617839813232,51.852960357666014,54.69329708099365,51.18677280426025,2,4
2025-02-14 03:00:00,53.57408271789551,48.543396186828616,55.45152397155762,50.49512706756592,3,4
2025-02-14 04:00:00,53.64938247680664,52.67617839813232,53.43237518310547,46.06286106109619,4,4
2025-02-14 05:00:00,54.75705211639404,53.57408271789551,51.852960357666014,45.96312557220459,5,4
2025-02-14 06:00:00,55.472742042541505,53.64938247680664,48.543396186828616,46.41604961395264,6,4
2025-02-14 07:00:00,57.84637706756592,54.75705211639404,52.67617839813232,47.25879383087158,7,4
2025-02-14 08:00:00,57.57414012908936,55.472742042541505,53.57408271789551,48.110790672302244,8,4
2025-02-14 09:00:00,56.706392478942874,57.84637706756592,53.64938247680664,49.15504241943359,9,4
2025-02-14 10:00:00,58.45305141448975,57.57414012908936,54.75705211639404,46.85589511871338,10,4
2025-02-14 11:00:00,59.74395011901856,56.706392478942874,55.472742042541505,51.99352039337158,11,4
2025-02-14 12:00:00,60.464935569763185,58.45305141448975,57.84637706756592,48.83057537078857,12,4
2025-02-14 13:00:00,59.525256385803225,59.74395011901856,57.57414012908936,47.84558395385742,13,4
2025-02-14 14:00:00,58.36929100036621,60.464935569763185,56.706392478942874,48.9430387878418,14,4
2025-02-14 15:00:00,57.589660720825194,59.525256385803225,58.45305141448975,49.86910190582275,15,4
2025-02-14 16:00:00,58.39144676208496,58.36929100036621,59.74395011901856,50.795864486694335,16,4
2025-02-14 17:00:00,58.293933639526365,57.589660720825194,60.464935569763185,52.406900825500486,17,4
2025-02-14 18:00:00,56.16647815704346,58.39144676208496,59.525256385803225,50.31195930480957,18,4
2025-02-14 19:00:00,54.91500427246094,58.293933639526365,58.36929100036621,52.66009605407715,19,4
2025-02-14 20:00:00,56.36389682769775,56.16647815704346,57.589660720825194,54.69329708099365,20,4
2025-02-14 21:00:00,57.89582534790039,54.91500427246094,58.39144676208496,55.45152397155762,21,4
2025-02-14 22:00:00,56.6448104095459,56.36389682769775,58.293933639526365,53.43237518310547,22,4
2025-02-14 23:00:00,57.20210548400879,57.89582534790039,56.16647815704346,51.852960357666014,23,4
2025-02-15 00:00:00,51.161815071105956,56.6448104095459,54.91500427246094,48.543396186828616,0,5
2025-02-15 01:00:00,49.22652534484863,57.20210548400879,56.36389682769775,52.67617839813232,1,5
2025-02-15 02:00:00,46.81845420837402,51.161815071105956,57.89582534790039,53.57408271789551,2,5
2025-02-15 03:00:00,42.81205520629883,49.22652534484863,56.6448104095459,53.64938247680664,3,5
2025-02-15 04:00:00,43.92166271209717,46.81845420837402,57.20210548400879,54.75705211639404,4,5
2025-02-15 05:00:00,46.948905563354494,42.81205520629883,51.161815071105956,55.472742042541505,5,5
2025-02-15 06:00:00,48.28205619812012,43.92166271209717,49.22652534484863,57.84637706756592,6,5
2025-02-15 07:00:00,50.53453704833984,46.948905563354494,46.81845420837402,57.57414012908936,7,5
2025-02-15 08:00:00,50.34337104797363,48.28205619812012,42.81205520629883,56.706392478942874,8,5
2025-02-15 09:00:00,50.74218822479248,50.53453704833984,43.92166271209717,58.45305141448975,9,5
2025-02-15 10:00:00,48.40326496124268,50.34337104797363,46.948905563354494,59.74395011901856,10,5
2025-02-15 11:00:00,46.5761722946167,50.74218822479248,48.28205619812012,60.464935569763185,11,5
2025-02-15 12:00:00,46.048344955444335,48.40326496124268,50.53453704833984,59.525256385803225,12,5
2025-02-15 13:00:00,47.115700492858885,46.5761722946167,50.34337104797363,58.36929100036621,13,5
2025-02-15 14:00:00,46.1165584564209,46.048344955444335,50.74218822479248,57.589660720825194,14,5
2025-02-15 15:00:00,45.29961826324463,47.115700492858885,48.40326496124268,58.39144676208496,15,5
2025-02-15 16:00:00,44.20803760528565,46.1165584564209,46.5761722946167,58.293933639526365,16,5
2025-02-15 17:00:00,40.825814971923826,45.29961826324463,46.048344955444335,56.16647815704346,17,5
2025-02-15 18:00:00,49.0962328338623,44.20803760528565,47.115700492858885,54.91500427246094,18,5
2025-02-15 19:00:00,47.49806064605713,40.825814971923826,46.1165584564209,56.36389682769775,19,5
2025-02-15 20:00:00,49.31306041717529,49.0962328338623,45.29961826324463,57.89582534790039,20,5
2025-02-15 21:00:00,49.8761224937439,47.49806064605713,44.20803760528565,56.6448104095459,21,5
2025-02-15 22:00:00,50.536086349487306,49.31306041717529,40.825814971923826,57.20210548400879,22,5
2025-02-15 23:00:00,52.07607696533203,49.8761224937439,49.0962328338623,51.161815071105956,23,5
2025-02-16 00:00:00,54.613328552246095,50.536086349487306,47.49806064605713,49.22652534484863,0,6
2025-02-16 01:00:00,55.24499382019043,52.07607696533203,49.31306041717529,46.81845420837402,1,6
2025-02-16 02:00:00,54.57623100280762,54.613328552246095,49.8761224937439,42.81205520629883,2,6
2025-02-16 03:00:00,53.36931709289551,55.24499382019043,50.536086349487306,43.92166271209717,3,6
2025-02-16 04:00:00,50.349094772338866,54.57623100280762,52.07607696533203,46.948905563354494,4,6
2025-02-16 05:00:00,50.43283142089844,53.36931709289551,54.613328552246095,48.28205619812012,5,6
2025-02-16 06:00:00,53.3273469543457,50.349094772338866,55.24499382019043,50.53453704833984,6,6
2025-02-16 07:00:00,55.26500370025635,50.43283142089844,54.57623100280762,50.34337104797363,7,6
2025-02-16 08:00:00,52.410158729553224,53.3273469543457,53.36931709289551,50.74218822479248,8,6
2025-02-16 09:00:00,51.229173011779785,55.26500370025635,50.349094772338866,48.40326496124268,9,6
2025-02-16 10:00:00,52.16811466217041,52.410158729553224,50.43283142089844,46.5761722946167,10,6
2025-02-16 11:00:00,51.68008880615234,51.229173011779785,53.3273469543457,46.048344955444335,11,6
2025-02-16 12:00:00,53.36590236663818,52.16811466217041,55.26500370025635,47.115700492858885,12,6
2025-02-16 13:00:00,52.39636909484863,51.68008880615234,52.410158729553224,46.1165584564209,13,6
2025-02-16 14:00:00,55.331616973876955,53.36590236663818,51.229173011779785,45.29961826324463,14,6
2025-02-16 15:00:00,55.34872703552246,52.39636909484863,52.16811466217041,44.20803760528565,15,6
2025-02-16 16:00:00,55.789120292663576,55.331616973876955,51.68008880615234,40.825814971923826,16,6
2025-02-16 17:00:00,55.02823024749756,55.34872703552246,53.36590236663818,49.0962328338623,17,6
2025-02-16 18:00:00,55.07434352874756,55.789120292663576,52.39636909484863,47.49806064605713,18,6
2025-02-16 19:00:00,54.27156425476074,55.02823024749756,55.331616973876955,49.31306041717529,19,6
2025-02-16 20:00:00,53.80165096282959,55.07434352874756,55.34872703552246,49.8761224937439,20,6
2025-02-16 21:00:00,54.56367557525635,54.27156425476074,55.789120292663576,50.536086349487306,21,6
2025-02-16 22:00:00,52.6302685546875,53.80165096282959,55.02823024749756,52.07607696533203,22,6
2025-02-16 23:00:00,54.41789127349853,54.56367557525635,55.07434352874756,54.613328552246095,23,6
2025-02-17 00:00:00,52.141396560668944,52.6302685546875,54.27156425476074,55.24499382019043,0,0
2025-02-17 01:00:00,53.926107788085936,54.41789127349853,53.80165096282959,54.57623100280762,1,0
2025-02-17 02:00:00,53.446923332214354,52.141396560668944,54.56367557525635,53.36931709289551,2,0
2025-02-17 03:00:00,56.22221206665039,53.926107788085936,52.6302685546875,50.349094772338866,3,0
2025-02-17 04:00:00,57.38693363189697,53.446923332214354,54.41789127349853,50.43283142089844,4,0
2025-02-17 05:00:00,54.62290332794189,56.22221206665039,52.141396560668944,53.3273469543457,5,0
2025-02-17 06:00:00,54.271214447021485,57.38693363189697,53.926107788085936,55.26500370025635,6,0
2025-02-17 07:00:00,55.46189022064209,54.62290332794189,53.446923332214354,52.410158729553224,7,0
2025-02-17 08:00:00,52.74654819488526,54.271214447021485,56.22221206665039,51.229173011779785,8,0
2025-02-17 09:00:00,51.071098442077634,55.46189022064209,57.38693363189697,52.16811466217041,9,0
2025-02-17 10:00:00,49.18489593505859,52.74654819488526,54.62290332794189,51.68008880615234,10,0
2025-02-17 11:00:00,48.847203674316404,51.071098442077634,54.271214447021485,53.36590236663818,11,0
2025-02-17 12:00:00,50.48447792053223,49.18489593505859,55.46189022064209,52.39636909484863,12,0
2025-02-17 13:00:00,50.240358428955076,48.847203674316404,52.74654819488526,55.331616973876955,13,0
2025-02-17 14:00:00,49.242546463012694,50.48447792053223,51.071098442077634,55.34872703552246,14,0
2025-02-17 15:00:00,49.85846046447754,50.240358428955076,49.18489593505859,55.789120292663576,15,0
2025-02-17 16:00:00,49.57938777923584,49.242546463012694,48.847203674316404,55.02823024749756,16,0
2025-02-17 17:00:00,47.68788272857666,49.85846046447754,50.48447792053223,55.07434352874756,17,0
2025-02-17 18:00:00,48.9644652557373,49.57938777923584,50.240358428955076,54.27156425476074,18,0
2025-02-17 19:00:00,47.41879127502441,47.68788272857666,49.242546463012694,53.80165096282959,19,0
2025-02-17 20:00:00,46.76163158416748,48.9644652557373,49.85846046447754,54.56367557525635,20,0
2025-02-17 21:00:00,47.969340591430665,47.41879127502441,49.57938777923584,52.6302685546875,21,0
2025-02-17 22:00:00,46.43013370513916,46.76163158416748,47.68788272857666,54.41789127349853,22,0
2025-02-17 23:00:00,46.94099571228028,47.969340591430665,48.9644652557373,52.141396560668944,23,0
2025-02-18 00:00:00,46.29251472473145,46.43013370513916,47.41879127502441,53.926107788085936,0,1
2025-02-18 01:00:00,45.46008140563965,46.94099571228028,46.76163158416748,53.446923332214354,1,1
2025-02-18 02:00:00,42.82833927154541,46.29251472473145,47.969340591430665,56.22221206665039,2,1
2025-02-18 03:00:00,41.10695877075195,45.46008140563965,46.43013370513916,57.38693363189697,3,1
2025-02-18 04:00:00,42.19406276702881,42.82833927154541,46.94099571228028,54.62290332794189,4,1
2025-02-18 05:00:00,43.394087638854984,41.10695877075195,46.29251472473145,54.271214447021485,5,1
2025-02-18 06:00:00,41.06273426055908,42.19406276702881,45.46008140563965,55.46189022064209,6,1
2025-02-18 07:00:00,45.659894142150875,43.394087638854984,42.82833927154541,52.74654819488526,7,1
2025-02-18 08:00:00,49.02101997375488,41.06273426055908,41.10695877075195,51.071098442077634,8,1
2025-02-18 09:00:00,48.47368724822998,45.659894142150875,42.19406276702881,49.18489593505859,9,1
2025-02-18 10:00:00,47.7023624420166,49.02101997375488,43.394087638854984,48.847203674316404,10,1
2025-02-18 11:00:00,47.56299137115479,48.47368724822998,41.06273426055908,50.48447792053223,11,1
2025-02-18 12:00:00,49.5726501083374,47.7023624420166,45.659894142150875,50.240358428955076,12,1
2025-02-18 13:00:00,49.320662117004396,47.56299137115479,49.02101997375488,49.242546463012694,13,1
2025-02-18 14:00:00,46.70761272748311,49.5726501083374,48.47368724822998,49.85846046447754,14,1
2025-02-18 15:00:00,45.71608139038086,49.320662117004396,47.7023624420166,49.57938777923584,15,1
2025-02-18 16:00:00,48.734166870117186,46.70761272748311,47.56299137115479,47.68788272857666,16,1
2025-02-18 17:00:00,44.07942970275879,45.71608139038086,49.5726501083374,48.9644652557373,17,1
2025-02-18 18:00:00,44.287712249755856,48.734166870117186,49.320662117004396,47.41879127502441,18,1
2025-02-18 19:00:00,44.99559970855713,44.07942970275879,46.70761272748311,46.76163158416748,19,1
2025-02-18 20:00:00,42.706142044067384,44.287712249755856,45.71608139038086,47.969340591430665,20,1
2025-02-18 21:00:00,46.22678798675537,44.99559970855713,48.734166870117186,46.43013370513916,21,1
2025-02-18 22:00:00,46.16279956817627,42.706142044067384,44.07942970275879,46.94099571228028,22,1
2025-02-18 23:00:00,39.74309074401855,46.22678798675537,44.287712249755856,46.29251472473145,23,1
2025-02-19 00:00:00,34.03106536865234,46.16279956817627,44.99559970855713,45.46008140563965,0,2
2025-02-19 01:00:00,35.14712514877319,39.74309074401855,42.706142044067384,42.82833927154541,1,2
2025-02-19 02:00:00,38.43691192626953,34.03106536865234,46.22678798675537,41.10695877075195,2,2
2025-02-19 03:00:00,38.17367248535156,35.14712514877319,46.16279956817627,42.19406276702881,3,2
2025-02-19 04:00:00,38.851678695678714,38.43691192626953,39.74309074401855,43.394087638854984,4,2
2025-02-19 05:00:00,39.930116996765136,38.17367248535156,34.03106536865234,41.06273426055908,5,2
2025-02-19 06:00:00,41.39409191131592,38.851678695678714,35.14712514877319,45.659894142150875,6,2
2025-02-19 07:00:00,43.271297721862794,39.930116996765136,38.43691192626953,49.02101997375488,7,2
2025-02-19 08:00:00,43.51461936950684,41.39409191131592,38.17367248535156,48.47368724822998,8,2
2025-02-19 09:00:00,43.659366035461424,43.271297721862794,38.851678695678714,47.7023624420166,9,2
2025-02-19 10:00:00,43.13276092529297,43.51461936950684,39.930116996765136,47.56299137115479,10,2
2025-02-19 11:00:00,42.300636787414554,43.659366035461424,41.39409191131592,49.5726501083374,11,2
2025-02-19 12:00:00,41.28250686645508,43.13276092529297,43.271297721862794,49.320662117004396,12,2
2025-02-19 13:00:00,40.61563335418701,42.300636787414554,43.51461936950684,46.70761272748311,13,2
2025-02-19 14:00:00,41.766663818359376,41.28250686645508,43.659366035461424,45.71608139038086,14,2
2025-02-19 15:00:00,37.57641468048096,40.61563335418701,43.13276092529297,48.734166870117186,15,2
2025-02-19 16:00:00,36.164981842041016,41.766663818359376,42.300636787414554,44.07942970275879,16,2
2025-02-19 17:00:00,36.84073387145996,37.57641468048096,41.28250686645508,44.287712249755856,17,2
2025-02-19 18:00:00,37.625211296081545,36.164981842041016,40.61563335418701,44.99559970855713,18,2
2025-02-19 19:00:00,39.3226261138916,36.84073387145996,41.766663818359376,42.706142044067384,19,2
2025-02-19 20:00:00,43.13333766937256,37.625211296081545,37.57641468048096,46.22678798675537,20,2
2025-02-19 21:00:00,42.17888401031494,39.3226261138916,36.164981842041016,46.16279956817627,21,2
2025-02-19 22:00:00,45.24565650939942,43.13333766937256,36.84073387145996,39.74309074401855,22,2
2025-02-19 23:00:00,40.65445072174072,42.17888401031494,37.625211296081545,34.03106536865234,23,2
2025-02-20 00:00:00,41.69477436065674,45.24565650939942,39.3226261138916,35.14712514877319,0,3
2025-02-20 01:00:00,43.725696601867675,40.65445072174072,43.13333766937256,38.43691192626953,1,3
2025-02-20 02:00:00,47.27202789306641,41.69477436065674,42.17888401031494,38.17367248535156,2,3
2025-02-20 03:00:00,47.905979537963866,43.725696601867675,45.24565650939942,38.851678695678714,3,3
2025-02-20 04:00:00,50.380101661682126,47.27202789306641,40.65445072174072,39.930116996765136,4,3
2025-02-20 05:00:00,51.023265536626184,47.905979537963866,41.69477436065674,41.39409191131592,5,3
2025-02-20 06:00:00,48.6732426071167,50.380101661682126,43.725696601867675,43.271297721862794,6,3
2025-02-20 07:00:00,50.64469085693359,51.023265536626184,47.27202789306641,43.51461936950684,7,3
2025-02-20 08:00:00,52.28541423797608,48.6732426071167,47.905979537963866,43.659366035461424,8,3
2025-02-20 09:00:00,52.41901573181153,50.64469085693359,50.380101661682126,43.13276092529297,9,3
2025-02-20 10:00:00,51.69909870147705,52.28541423797608,51.023265536626184,42.300636787414554,10,3
2025-02-20 11:00:00,47.18923282623291,52.41901573181153,48.6732426071167,41.28250686645508,11,3
2025-02-20 12:00:00,47.401538352966305,51.69909870147705,50.64469085693359,40.61563335418701,12,3
2025-02-20 13:00:00,47.16675537109375,47.18923282623291,52.28541423797608,41.766663818359376,13,3
2025-02-20 14:00:00,48.49337669372559,47.401538352966305,52.41901573181153,37.57641468048096,14,3
2025-02-20 15:00:00,49.69119281768799,47.16675537109375,51.69909870147705,36.164981842041016,15,3
2025-02-20 16:00:00,49.03743713378906,48.49337669372559,47.18923282623291,36.84073387145996,16,3
2025-02-20 17:00:00,50.493168907165526,49.69119281768799,47.401538352966305,37.625211296081545,17,3
2025-02-20 18:00:00,47.705398139953616,49.03743713378906,47.16675537109375,39.3226261138916,18,3
2025-02-20 19:00:00,49.83197856903076,50.493168907165526,48.49337669372559,43.13333766937256,19,3
2025-02-20 20:00:00,47.01945911407471,47.705398139953616,49.69119281768799,42.17888401031494,20,3
2025-02-20 21:00:00,49.43521419525146,49.83197856903076,49.03743713378906,45.24565650939942,21,3
2025-02-20 22:00:00,50.000720520019534,47.01945911407471,50.493168907165526,40.65445072174072,22,3
2025-02-20 23:00:00,50.621446495056155,49.43521419525146,47.705398139953616,41.69477436065674,23,3
2025-02-21 00:00:00,51.37343402862549,50.000720520019534,49.83197856903076,43.725696601867675,0,4
2025-02-21 01:00:00,47.215616378784176,50.621446495056155,47.01945911407471,47.27202789306641,1,4
2025-02-21 02:00:00,48.20438362121582,51.37343402862549,49.43521419525146,47.905979537963866,2,4
2025-02-21 03:00:00,48.6372575378418,47.215616378784176,50.000720520019534,50.380101661682126,3,4
2025-02-21 04:00:00,49.41883182525635,48.20438362121582,50.621446495056155,51.023265536626184,4,4
2025-02-21 05:00:00,48.62090484619141,48.6372575378418,51.37343402862549,48.6732426071167,5,4
2025-02-21 06:00:00,46.44563648223877,49.41883182525635,47.215616378784176,50.64469085693359,6,4
2025-02-21 07:00:00,45.25570297241211,48.62090484619141,48.20438362121582,52.28541423797608,7,4
2025-02-21 08:00:00,43.432647171020506,46.44563648223877,48.6372575378418,52.41901573181153,8,4
2025-02-21 09:00:00,48.10631252288818,45.25570297241211,49.41883182525635,51.69909870147705,9,4
2025-02-21 10:00:00,47.37780052185059,43.432647171020506,48.62090484619141,47.18923282623291,10,4
2025-02-21 11:00:00,42.1836396408081,48.10631252288818,46.44563648223877,47.401538352966305,11,4
2025-02-21 12:00:00,45.29768127441406,47.37780052185059,45.25570297241211,47.16675537109375,12,4
2025-02-21 13:00:00,44.51144496917725,42.1836396408081,43.432647171020506,48.49337669372559,13,4
2025-02-21 14:00:00,43.75877380371094,45.29768127441406,48.10631252288818,49.69119281768799,14,4
2025-02-21 15:00:00,45.09526515960693,44.51144496917725,47.37780052185059,49.03743713378906,15,4
2025-02-21 16:00:00,46.02768115997314,43.75877380371094,42.1836396408081,50.493168907165526,16,4
2025-02-21 17:00:00,54.48026706695557,45.09526515960693,45.29768127441406,47.705398139953616,17,4
2025-02-21 18:00:00,54.82324203491211,46.02768115997314,44.51144496917725,49.83197856903076,18,4
2025-02-21 19:00:00,56.20404609680176,54.48026706695557,43.75877380371094,47.01945911407471,19,4
2025-02-21 20:00:00,53.80191757202149,54.82324203491211,45.09526515960693,49.43521419525146,20,4
2025-02-21 21:00:00,53.06362720489502,56.20404609680176,46.02768115997314,50.000720520019534,21,4
2025-02-21 22:00:00,52.213243370056155,53.80191757202149,54.48026706695557,50.621446495056155,22,4
2025-02-21 23:00:00,47.925265846252444,53.06362720489502,54.82324203491211,51.37343402862549,23,4
2025-02-22 00:00:00,42.2515083694458,52.213243370056155,56.20404609680176,47.215616378784176,0,5
2025-02-22 01:00:00,46.7995133972168,47.925265846252444,53.80191757202149,48.20438362121582,1,5
2025-02-22 02:00:00,50.13725784301758,42.2515083694458,53.06362720489502,48.6372575378418,2,5
2025-02-22 03:00:00,49.71191825866699,46.7995133972168,52.213243370056155,49.41883182525635,3,5
2025-02-22 04:00:00,48.31908340454102,50.13725784301758,47.925265846252444,48.62090484619141,4,5
2025-02-22 05:00:00,49.68003791809082,49.71191825866699,42.2515083694458,46.44563648223877,5,5
2025-02-22 06:00:00,48.12536487579346,48.31908340454102,46.7995133972168,45.25570297241211,6,5
2025-02-22 07:00:00,49.81146869659424,49.68003791809082,50.13725784301758,43.432647171020506,7,5
2025-02-22 08:00:00,54.799474563598636,48.12536487579346,49.71191825866699,48.10631252288818,8,5
2025-02-22 09:00:00,51.73858097076416,49.81146869659424,48.31908340454102,47.37780052185059,9,5
2025-02-22 10:00:00,54.58311370849609,54.799474563598636,49.68003791809082,42.1836396408081,10,5
2025-02-22 11:00:00,56.03816902160644,51.73858097076416,48.12536487579346,45.29768127441406,11,5
2025-02-22 12:00:00,55.89285530090332,54.58311370849609,49.81146869659424,44.51144496917725,12,5
2025-02-22 13:00:00,56.259180793762205,56.03816902160644,54.799474563598636,43.75877380371094,13,5
2025-02-22 14:00:00,50.63576114654541,55.89285530090332,51.73858097076416,45.09526515960693,14,5
2025-02-22 15:00:00,47.83538955688476,56.259180793762205,54.58311370849609,46.02768115997314,15,5
2025-02-22 16:00:00,51.167601890563965,50.63576114654541,56.03816902160644,54.48026706695557,16,5
2025-02-22 17:00:00,52.0253210067749,47.83538955688476,55.89285530090332,54.82324203491211,17,5
2025-02-22 18:00:00,48.18576694488525,51.167601890563965,56.259180793762205,56.20404609680176,18,5
2025-02-22 19:00:00,49.31240627288818,52.0253210067749,50.63576114654541,53.80191757202149,19,5
2025-02-22 20:00:00,48.401610145568846,48.18576694488525,47.83538955688476,53.06362720489502,20,5
